Handle,Title,Body (HTML),Vendor,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Weight,Variant Weight Unit,Variant Requires Shipping,Image Src,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,product.metafields.custom.unidade,product.metafields.custom.catalogo,product.metafields.custom.dimensoes_do_produto,product.metafields.custom.composicao,product.metafields.custom.capacidade,product.metafields.custom.modo_de_uso,product.metafields.custom.icms,product.metafields.custom.ncm,product.metafields.custom.pis,product.metafields.custom.ipi,product.metafields.custom.cofins,product.metafields.custom.componente_de_kit,product.metafields.custom.resistencia_a_agua,Variant Taxable,Cost per item,Image Position,Variant Image,Product Category,Type,Collection,Status
castical-metal,Castical em metal,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros.Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.

100% METAL _x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19113-M,75.06,,3,0.24,kg,TRUE,,7908103791159,,shopify,deny,manual,PC,,,100% METAL _x000D_,,,,83062900,,,,,,TRUE,34.12,,,,,,active
castical-metal,Castical em metal,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros.Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.

100% METAL _x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19113-P,52.76,,3,0.23,kg,TRUE,,7908103791142,,shopify,deny,manual,PC,,,100% METAL _x000D_,,,,83062900,,,,,,TRUE,23.98,,,,,,active
castical-metal,Castical em metal,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros.Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.

100% METAL _x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19113-G,92.95,,3,0.25,kg,TRUE,,7908103791166,,shopify,deny,manual,PC,,,100% METAL _x000D_,,,,83062900,,,,,,TRUE,42.25,,,,,,active
castical-metal,Castical em metal,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros.Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.

100% METAL _x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19109-M,62.55,,6,0.24,kg,TRUE,,7908103791111,,shopify,deny,manual,PC,,,100% METAL _x000D_,,,,83062900,,,,,,TRUE,28.43,,,,,,active
castical-metal,Castical em metal,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros.Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.

100% METAL _x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19109-P,43.96,,6,0.23,kg,TRUE,,7908103791104,,shopify,deny,manual,PC,,,100% METAL _x000D_,,,,83062900,,,,,,TRUE,19.98,,,,,,active
castical-metal,Castical em metal,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador

99,5% FERRO + 0,5% EVA_x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,20390-M,93.85,,2,0.32,kg,TRUE,,7908103803920,,shopify,deny,manual,PC,,,"99,5% FERRO + 0,5% EVA_x000D_",,,,83062900,,,,,,TRUE,42.66,,,,,,active
castical-metal,Castical em metal,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador

99,5% FERRO + 0,5% EVA_x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,20390-P,65.96,,2,0.29,kg,TRUE,,7908103803913,,shopify,deny,manual,PC,,,"99,5% FERRO + 0,5% EVA_x000D_",,,,83062900,,,,,,TRUE,29.98,,,,,,active
castical-metal,Castical em metal,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador

99,5% FERRO + 0,5% EVA_x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,20390-G,116.2,,2,0.35,kg,TRUE,,7908103803937,,shopify,deny,manual,PC,,,"99,5% FERRO + 0,5% EVA_x000D_",,,,83062900,,,,,,TRUE,52.82,,,,,,active
kit-cimento-banheiro-4-pcs,Kit em cimento para banheiro - 4 Pcs,"Manter o produto em local seco e arejado. Quedas e batidas podem causar danos irreversíveis. Não utilizar produtos químicos ou abrasivos na limpeza. Para a remoção de sujeiras recomendamos o uso de uma esponja macia umedecida com água e sabão neutro, seguida de um pano seco. Evite o excesso de água, pois pode causar infiltrações e vazamentos. É comum que os produtos em cimento apresentem pequenos furos, aspecto envelhecido ou um leve esbranquiçado. Se tratam de características do produto, não de uma avaria. Outra particularidade bastante comum, é uma marcação que se assemelha a uma rachadura, isso ocorre por causa da forma de fechamento do produto no momento da confecção, portanto, não é um defeito.

100% CIMENTO",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,18357,276.03,,3,2.11,kg,TRUE,,7908103783574,,shopify,deny,manual,KT,,,100% CIMENTO,,,,68109900,,,,,,TRUE,125.47,,,,,,active
kit-cimento-banheiro-4-pcs,Kit em cimento para banheiro - 4 Pcs,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem riscar o produto._x000D_

100% CIMENTO",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,15718,303.64,,3,2.42,kg,TRUE,,7908103757186,,shopify,deny,manual,KT,,,100% CIMENTO,,,,68109900,,,,,,TRUE,138.02,,,,,,active
kit-polirresina-banheiro-2-pcs,Kit em polirresina para banheiro - 2 Pcs,"Manter o produto em local seco e arejado. Quedas e batidas podem causar danos irreversíveis. Não utilizar produtos químicos ou abrasivos na limpeza. Para a remoção de sujeiras recomendamos o uso de uma esponja macia umedecida com água e sabão neutro, seguida de um pano seco.

90% POLIRRESINA + 10% PLÁSTICO",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,20612,128.72,,3,0.905,kg,TRUE,,7908103806129,,shopify,deny,manual,KT,,,90% POLIRRESINA + 10% PLÁSTICO,,,,39264000,,,,,,TRUE,58.51,,,,,,active
kit-polirresina-banheiro-3-pcs,Kit em polirresina para banheiro - 3 Pcs,"A polirresina é um material sintético composto por resinas e polímeros reforçados com fibra de vidro. É altamente durável, resistente ao desgaste do tempo e às intempéries, além de ser versátil e permitir moldagens precisas.
O processo de produção envolve o derramamento da polirresina líquida em moldes que são rotacionados para garantir uma distribuição uniforme enquanto endurece no formato desejado. Para a limpeza de superfícies lisas, use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para limpeza de superfícies porosas, utilize um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos.

100% POLIRRESINA",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,19184,211.57,,3,1.16,kg,TRUE,,7908103791845,,shopify,deny,manual,KT,,,100% POLIRRESINA,,,,39264000,,,,,,TRUE,96.17,,,,,,active
kit-polirresina-banheiro-3-pcs,Kit em polirresina para banheiro - 3 Pcs,"Manter o produto em local seco e arejado. Quedas e batidas podem causar danos irreversíveis. Não utilizar produtos químicos ou abrasivos na limpeza. Para a remoção de sujeiras recomendamos o uso de uma esponja macia umedecida com água e sabão neutro, seguida de um pano seco.

90% POLIRRESINA + 10% PLÁSTICO",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,20604,276.03,,3,1.31,kg,TRUE,,7908103806044,,shopify,deny,manual,KT,,,90% POLIRRESINA + 10% PLÁSTICO,,,,39264000,,,,,,TRUE,125.47,,,,,,active
kit-polirresina-banheiro-3-pcs,Kit em polirresina para banheiro - 3 Pcs,"Manter o produto em local seco e arejado. Quedas e batidas podem causar danos irreversíveis. Não utilizar produtos químicos ou abrasivos na limpeza. Para a remoção de sujeiras recomendamos o uso de uma esponja macia umedecida com água e sabão neutro, seguida de um pano seco.

100% POLIRRESINA",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,20822,257.62,,2,1.13,kg,TRUE,,7908103808222,,shopify,deny,manual,KT,,,100% POLIRRESINA,,,,39264000,,,,,,TRUE,117.1,,,,,,active
escultura-ourico-cimento,Escultura ourico em cimento,"Evitar batidas. Não utilizar produtos químicos ou abrasivos na limpeza. Limpar com pano macio, levemente umedecido com água, seguido de pano seco.

100% CIMENTO",MART,ESCULTURAS,TRUE,Title,Default Title,,,,,12222-2,41.43,,3,0.76,kg,TRUE,,7908103722245,,shopify,deny,manual,PC,,,100% CIMENTO,,,,68109900,,,,,,TRUE,18.83,,,,,,active
escultura-ourico-cimento,Escultura ourico em cimento,"Evitar batidas. Não utilizar produtos químicos ou abrasivos na limpeza. Limpar com pano macio, levemente umedecido com água, seguido de pano seco.

100% CIMENTO",MART,ESCULTURAS,TRUE,Title,Default Title,,,,,12222-3,41.43,,3,0.73,kg,TRUE,,7908103722252,,shopify,deny,manual,PC,,,100% CIMENTO,,,,68109900,,,,,,TRUE,18.83,,,,,,active
escultura-ourico-cimento,Escultura ourico em cimento,"Evitar batidas. Não utilizar produtos químicos ou abrasivos na limpeza. Limpar com pano macio, levemente umedecido com água, seguido de pano seco.

100% CIMENTO",MART,ESCULTURAS,TRUE,Title,Default Title,,,,,12222-1,41.43,,3,0.705,kg,TRUE,,7908103722238,,shopify,deny,manual,PC,,,100% CIMENTO,,,,68109900,,,,,,TRUE,18.83,,,,,,active
miniampulheta-vidro-3-minutos,Miniampulheta em vidro 3 minutos,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.

80% VIDRO + 20% AREIA DE VIDRO_x000D_",MART,ADORNOS,TRUE,Title,Default Title,,,,,19369-P,20.5,,4,0.04,kg,TRUE,,7908103793726,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO_x000D_,,,,70139900,,,,,,TRUE,9.32,,,,,,active
miniampulheta-vidro-7-minutos,Miniampulheta em vidro 7 minutos,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.

80% VIDRO + 20% AREIA DE VIDRO_x000D_",MART,ADORNOS,TRUE,Title,Default Title,,,,,19373-G,36.12,,4,0.115,kg,TRUE,,7908103793740,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO_x000D_,,,,70139900,,,,,,TRUE,16.42,,,,,,active
miniiampulheta-vidro-5-minutos,Miniiampulheta em vidro 5 minutos,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.

80% VIDRO + 20% AREIA DE VIDRO_x000D_",MART,ADORNOS,TRUE,Title,Default Title,,,,,19373-M,29.17,,4,0.085,kg,TRUE,,7908103793757,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO_x000D_,,,,70139900,,,,,,TRUE,13.26,,,,,,active
miniampulheta-vidro-5-minutos,Miniampulheta em vidro 5 minutos,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.

80% VIDRO + 20% AREIA DE VIDRO_x000D_",MART,ADORNOS,TRUE,Title,Default Title,,,,,19369-M,29.17,,4,0.07,kg,TRUE,,7908103793719,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO_x000D_,,,,70139900,,,,,,TRUE,13.26,,,,,,active
miniampulheta-vidro-7-minutos,Miniampulheta em vidro 7 minutos,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.

80% VIDRO + 20% AREIA DE VIDRO_x000D_",MART,ADORNOS,TRUE,Title,Default Title,,,,,19369-G,36.12,,4,0.11,kg,TRUE,,7908103793702,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO_x000D_,,,,70139900,,,,,,TRUE,16.42,,,,,,active
miniampulheta-vidro-3-minutos,Miniampulheta em vidro 3 minutos,"O vidro é uma mistura de materiais orgânicos que, em alta temperatura, se transforma em uma pasta maleável. Ele pode ser moldado de duas maneiras: usando um molde de metal ou soprando através de um tubo para moldá-lo manualmente. O acabamento, como lixar, pintar ou aplicar textura, é feito manualmente após o resfriamento. Para limpar, utilize uma esponja macia umedecida com água e sabão neutro. Enxágue bem e seque com papel descartável. Evite produtos químicos ou abrasivos, pois podem manchar ou riscar o vidro.

80% VIDRO + 20% AREIA DE VIDRO_x000D_",MART,ADORNOS,TRUE,Title,Default Title,,,,,19373-P,20.5,,4,0.055,kg,TRUE,,7908103793764,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO_x000D_,,,,70139900,,,,,,TRUE,9.32,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,19440-C,42.9,,6,0.26,kg,TRUE,,7908103794426,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,19.5,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,19440-B,42.9,,6,0.255,kg,TRUE,,7908103794419,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,19.5,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,19440-A,42.9,,6,0.255,kg,TRUE,,7908103794433,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,19.5,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,17989 C,49.04,,3,0.175,kg,TRUE,,7908103779928,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,22.29,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,17989 B,49.04,,3,0.205,kg,TRUE,,7908103779911,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,22.29,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,17989 A,49.04,,3,0.235,kg,TRUE,,7908103779904,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,22.29,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Manter o produto em local seco e arejado;  Evitar batidas; Não utilizar produtos químicos ou abrasivos na limpeza.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,17561 A,61.31,,3,0.215,kg,TRUE,,7908103775623,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,27.87,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Manter o produto em local seco e arejado;  Evitar batidas; Não utilizar produtos químicos ou abrasivos na limpeza.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,17561 B,61.31,,3,0.28,kg,TRUE,,7908103775630,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,27.87,,,,,,active
minivaso-ceramica,Minivaso em ceramica,"Manter o produto em local seco e arejado;  Evitar batidas; Não utilizar produtos químicos ou abrasivos na limpeza.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,17561 C,61.31,,3,0.195,kg,TRUE,,7908103775647,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,27.87,,,,,,active
minivaso-polirresina,Minivaso em polirresina,"Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.

100% POLIRRESINA",MART,VASOS,TRUE,Title,Default Title,,,,,17827 B,49.04,,2,0.08,kg,TRUE,,7908103778297,,shopify,deny,manual,PC,,,100% POLIRRESINA,,,,39264000,,,,,,TRUE,22.29,,,,,,active
minivaso-polirresina,Minivaso em polirresina,"Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.

100% POLIRRESINA",MART,VASOS,TRUE,Title,Default Title,,,,,17827 A,49.04,,2,0.22,kg,TRUE,,7908103778280,,shopify,deny,manual,PC,,,100% POLIRRESINA,,,,39264000,,,,,,TRUE,22.29,,,,,,active
minivaso-polirresina,Minivaso em polirresina,"Não utilizar produtos químicos e abrasivos na limpeza. Para limpeza é recomendado o uso de espanador ou escova de cerdas macias.

100% POLIRRESINA",MART,VASOS,TRUE,Title,Default Title,,,,,17827 C,49.04,,2,0.215,kg,TRUE,,7908103778303,,shopify,deny,manual,PC,,,100% POLIRRESINA,,,,39264000,,,,,,TRUE,22.29,,,,,,active
minivaso-vidro,Minivaso em vidro,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.

100% VIDRO",MART,VASOS,TRUE,Title,Default Title,,,,,19665 - P,19.73,,6,0.2,kg,TRUE,,7908103796666,,shopify,deny,manual,PC,,,100% VIDRO,,,,70139900,,,,,,TRUE,8.97,,,,,,active
minivaso-vidro,Minivaso em vidro,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.

100% VIDRO",MART,VASOS,TRUE,Title,Default Title,,,,,19665-M,28.12,,6,0.2,kg,TRUE,,7908103796673,,shopify,deny,manual,PC,,,100% VIDRO,,,,70139900,,,,,,TRUE,12.78,,,,,,active
minivaso-vidro,Minivaso em vidro,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.

100% VIDRO",MART,VASOS,TRUE,Title,Default Title,,,,,19665-G,34.83,,6,0.2,kg,TRUE,,7908103796680,,shopify,deny,manual,PC,,,100% VIDRO,,,,70139900,,,,,,TRUE,15.83,,,,,,active
kit-banheiro-ceramica-3-pcs,Kit para banheiro em ceramica - 3 Pcs,"Use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco.Não é indicado o uso de produtos químicos ou abrasivos.Evitar excesso de água.

100% CERAMICA",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,18403,183.96,,3,0.93,kg,TRUE,,7908103784038,,shopify,deny,manual,KT,,,100% CERAMICA,,,,69139000,,,,,,TRUE,83.62,,,,,,active
kit-banheiro-polirresina-3-pcs,Kit para banheiro em polirresina - 3 Pcs,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro, seguido de um pano seco.Não é indicado o uso de produtos químicos ou abrasivos.

100% CERAMICA",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,18407,147.14,,3,0.82,kg,TRUE,,7908103784076,,shopify,deny,manual,KT,,,100% CERAMICA,,,,39264000,,,,,,TRUE,66.88,,,,,,active
porta-velas-ceramica,Porta-Velas em ceramica,"_x000D_
_x000D_
A cerâmica é um material composto por argilas moldadas e aquecidas, resultando nas peças que conhecemos. As peças de cerâmica não possuem boa resistência a impactos; portanto, evite batidas e exposição excessiva à luz solar. Para a limpeza de superfícies lisas, utilize um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para superfícies porosas, use um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.

100% CERAMICA_x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19130-M,54.23,,2,0.31,kg,TRUE,,7908103791326,,shopify,deny,manual,PC,,,100% CERAMICA_x000D_,,,,69139000,,,,,,TRUE,24.65,,,,,,active
porta-velas-ceramica,Porta-Velas em ceramica,"A cerâmica é um material composto por argilas moldadas e aquecidas para se transformar nas peças que conhecemos. As peças de cerâmica não possuem boa resistência a impactos, por isso, evite batidas e exposição excessiva à luz solar. Para a limpeza de superfícies lisas, use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para superfícies porosas, utilize um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos. Este produto não suporta água represada. Certifique-se de que a peça não está em contato com água por longos períodos para evitar danos.

100% CERAMICA_x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19130-G,67.14,,2,0.36,kg,TRUE,,7908103791333,,shopify,deny,manual,PC,,,100% CERAMICA_x000D_,,,,69139000,,,,,,TRUE,30.52,,,,,,active
porta-velas-ceramica,Porta-Velas em ceramica,"_x000D_
_x000D_
A cerâmica é um material composto por argilas moldadas e aquecidas, resultando nas peças que conhecemos. As peças de cerâmica não possuem boa resistência a impactos; portanto, evite batidas e exposição excessiva à luz solar. Para a limpeza de superfícies lisas, utilize um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para superfícies porosas, use um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos. Este produto não acompanha vela e comporta velas de até 2 cm de diâmetro.

100% CERAMICA_x000D_",MART,VELAS E ACESSORIOS,TRUE,Title,Default Title,,,,,19130-P,38.1,,2,0.215,kg,TRUE,,7908103791319,,shopify,deny,manual,PC,,,100% CERAMICA_x000D_,,,,69139000,,,,,,TRUE,17.32,,,,,,active
vaso-ceramica,Vaso em ceramica,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,20740-P,87.96,,2,0.45,kg,TRUE,,7908103807416,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,39.98,,,,,,active
vaso-ceramica,Vaso em ceramica,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,20740-G,154.97,,2,1.2,kg,TRUE,,7908103807430,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,70.44,,,,,,active
vaso-ceramica,Vaso em ceramica,"Para limpeza use espanador ou uma escova de cerdas macias. Não é indicado o uso de produtos químicos ou abrasivos. Inclui uma camada de proteção na base, garantindo a preservação do produto e prevenindo qualquer dano aos móveis.

100% CERAMICA",MART,VASOS,TRUE,Title,Default Title,,,,,20740-M,125.16,,2,0.645,kg,TRUE,,7908103807423,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,56.89,,,,,,active
porta-retrato-10x15,Porta-Retrato - 10X15,"Para a limpeza use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco ou se preferir um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos.

70% POLIESTIRENO + 10% VIDRO + 20% MDF_x000D_",MART,PORTA-RETRATOS,TRUE,Title,Default Title,,,,,19257,27.43,,8,0.205,kg,TRUE,,7908103792576,,shopify,deny,manual,PC,,,70% POLIESTIRENO + 10% VIDRO + 20% MDF_x000D_,,,,39264000,,,,,,TRUE,12.47,,,,,,active
